sec,name,line,banner,stmt_preview
30,graphify_on_unit_interval_in_C_I_R,329085,"LATEX VERSION: Replacing a relation f by its graph x↦f(x) does not change any inverse images, so continuity is preserved.","Theorem graphify_on_unit_interval_in_C_I_R : forall f:set, f :e C_I_R -> graphify_on unit_interval f :e C_I_R. let f. assume Hf: f :e C_I_R. prove graphify_on unit_interval f :e C_I_R. apply (SepI (function_space unit_interval R) (fun f0:se"
30,ex30_16a_product_RI_countable_dense,335688,"LATEX VERSION: The product space ℝ^I, where I=[0,1], has a countable dense subset.","Theorem ex30_16a_product_RI_countable_dense : exists D:set, D c= product_space unit_interval (const_space_family unit_interval R R_standard_topology) /\ countable D /\ dense_in D (product_space unit_interval (const_space_family unit_interva"
30,ex30_16b_large_product_no_countable_dense,335699,"LATEX VERSION: If J has cardinality > 𝒫(ℤ₊), then ℝ^J does not have countable dense subset.","Theorem ex30_16b_large_product_no_countable_dense : forall J:set, atleastp (Power omega) J -> ~ equip J (Power omega) -> ~ (exists D:set, D c= product_space J (const_space_family J R R_standard_topology) /\ countable D /\ dense_in D (produc"
30,ex30_17_Romega_box_countability,335721,LATEX VERSION: Consider Q^infty as a subspace of R^omega in the box topology.,Theorem ex30_17_Romega_box_countability : (first_countable_space Q_infty Q_infty_topology \/ ~ first_countable_space Q_infty Q_infty_topology) /\ (second_countable_space Q_infty Q_infty_topology \/ ~ second_countable_space Q_infty Q_infty_t
30,ex30_18_first_countable_group_countable_dense_second_countable,335743,LATEX VERSION: A first countable topological group with a countable dense subset is second countable.,"Theorem ex30_18_first_countable_group_countable_dense_second_countable : forall G Tg:set, topological_group G Tg -> first_countable_space G Tg -> (exists D:set, D c= G /\ countable D /\ dense_in D G Tg) -> second_countable_space G Tg. let G"
30,ex30_18_first_countable_group_countable_basis,336284,"LATEX VERSION: If G is first-countable topological group with countable dense subset or Lindelöf, then G has countable basis.","Theorem ex30_18_first_countable_group_countable_basis : forall G Tg:set, topological_group G Tg -> first_countable_space G Tg -> ((exists D:set, D c= G /\ countable D /\ dense_in D G Tg) \/ Lindelof_space G Tg) -> second_countable_space G T"
31,normal_space_topology_on,133130,LATEX VERSION: A normal space is in particular a topological space (used implicitly in the definitions).,"Theorem normal_space_topology_on : forall X Tx:set, normal_space X Tx -> topology_on X Tx. let X Tx. assume Hnorm: normal_space X Tx. prove topology_on X Tx. claim Hone: one_point_sets_closed X Tx. { exact (andEL (one_point_sets_closed X Tx"
31,regular_space_topology_on,133148,LATEX VERSION: A regular space is in particular a topological space (used implicitly in the definitions).,"Theorem regular_space_topology_on : forall X Tx:set, regular_space X Tx -> topology_on X Tx. let X Tx. assume Hreg: regular_space X Tx. prove topology_on X Tx. claim Hone: one_point_sets_closed X Tx. { exact (andEL (one_point_sets_closed X "
31,regular_space_open_nbhd_closure_sub,133167,"LATEX VERSION: If x is in an open set U, then there exists an open V with x in V and cl(V) contained in U.","Theorem regular_space_open_nbhd_closure_sub : forall X Tx U x:set, regular_space X Tx -> U :e Tx -> x :e U -> exists V:set, V :e Tx /\ x :e V /\ closure_of X Tx V c= U. let X Tx U x. assume Hreg: regular_space X Tx. assume HU: U :e Tx. assu"
31,discrete_normal_space,133296,LATEX VERSION: Discrete spaces are normal: any two disjoint closed sets are separated by themselves.,"Theorem discrete_normal_space : forall X:set, normal_space X (discrete_topology X). let X. prove normal_space X (discrete_topology X). claim HTx: topology_on X (discrete_topology X). { exact (discrete_topology_on X). } prove one_point_sets_"
31,regular_space_implies_Hausdorff,133360,"LATEX VERSION: It is clear that a regular space is Hausdorff, and that a normal space is regular.","Theorem regular_space_implies_Hausdorff : forall X Tx:set, regular_space X Tx -> Hausdorff_space X Tx. let X Tx. assume Hreg: regular_space X Tx. prove Hausdorff_space X Tx. claim HT1: one_point_sets_closed X Tx. { exact (andEL (one_point_s"
31,normal_space_implies_regular,133449,LATEX VERSION: A normal space is regular.,"Theorem normal_space_implies_regular : forall X Tx:set, normal_space X Tx -> regular_space X Tx. let X Tx. assume Hnorm: normal_space X Tx. prove regular_space X Tx. claim HT1: one_point_sets_closed X Tx. { exact (andEL (one_point_sets_clos"
31,uncountable_set_ne_Empty,133548,helper: uncountable sets are nonempty,"Theorem uncountable_set_ne_Empty : forall X:set, uncountable_set X -> X <> Empty. let X. assume Hunc: uncountable_set X. assume Heq: X = Empty. apply FalseE. prove False. claim HcountE: countable_set Empty. { prove countable_set Empty. prov"
31,uncountable_set_setminus_countable,133566,"LATEX VERSION: If X is uncountable and C is countable, then X\\C is uncountable.","Theorem uncountable_set_setminus_countable : forall X C:set, uncountable_set X -> countable_set C -> uncountable_set (X :\: C). let X C. assume HuncX: uncountable_set X. assume HcountC: countable_set C. prove uncountable_set (X :\: C). assu"
31,uncountable_set_setminus_finite,133595,"LATEX VERSION: If X is uncountable and F is finite, then X\\F is uncountable.","Theorem uncountable_set_setminus_finite : forall X F:set, uncountable_set X -> finite F -> uncountable_set (X :\: F). let X F. assume HuncX: uncountable_set X. assume HfinF: finite F. prove uncountable_set (X :\: F). apply (uncountable_set_"
31,uncountable_set_exists_outside_countable,133611,"LATEX VERSION: If X is uncountable and C is countable, then there exists x∈X with x∉C.","Theorem uncountable_set_exists_outside_countable : forall X C:set, uncountable_set X -> countable_set C -> exists x:set, x :e X /\ x /:e C. let X C. assume HuncX: uncountable_set X. assume HcountC: countable_set C. prove exists x:set, x :e "
31,uncountable_set_exists_outside_finite,133635,"LATEX VERSION: If X is uncountable and F is finite, then there exists x∈X with x∉F.","Theorem uncountable_set_exists_outside_finite : forall X F:set, uncountable_set X -> finite F -> exists x:set, x :e X /\ x /:e F. let X F. assume HuncX: uncountable_set X. assume HfinF: finite F. prove exists x:set, x :e X /\ x /:e F. apply"
31,famunion_countable,133651,"LATEX VERSION: If I is countable and each F(i) is countable, then Union_{i∈I} F(i) is countable.","Theorem famunion_countable : forall I:set, countable_set I -> forall F:set->set, (forall i:set, i :e I -> countable_set (F i)) -> countable_set (Union {F i|i :e I}). let I. assume HI: countable_set I. let F. assume HF: forall i:set, i :e I "
31,uncountable_set_atleastp_omega,133744,"LATEX VERSION: If X is uncountable, then there exists an injection ω→X.","Theorem uncountable_set_atleastp_omega : forall X:set, uncountable_set X -> atleastp omega X. let X. assume HuncX: uncountable_set X. prove atleastp omega X. claim HexW: exists W:set, well_ordered_set W /\ equip X W. { exact (well_ordering_"
31,mem_implies_order_rel_well_ordered,133798,"LATEX VERSION: On a well ordered set X, the order relation agrees with membership.","Theorem mem_implies_order_rel_well_ordered : forall X a b:set, well_ordered_set X -> a :e b -> order_rel X a b. let X a b. assume Hwo: well_ordered_set X. assume Hab: a :e b. prove order_rel X a b. set T0 := ordinal X /\ X <> R. set T1 := T"
31,order_rel_well_ordered_implies_mem,133872,"LATEX VERSION: On a well ordered set X, order_rel(X,a,b) implies a is an element of b.","Theorem order_rel_well_ordered_implies_mem : forall X a b:set, well_ordered_set X -> order_rel X a b -> a :e b. let X a b. assume Hwo: well_ordered_set X. assume Hrel: order_rel X a b. prove a :e b. set T0 := ordinal X /\ X <> R. set T1 := "
31,open_ray_rectangle_in_R2_standard_topology,134057,"LATEX VERSION: The set (-infty,q) x (q,infty) is open in the product topology on R^2.","Theorem open_ray_rectangle_in_R2_standard_topology : forall q:set, q :e R -> rectangle_set (open_ray_lower R q) (open_ray_upper R q) :e R2_standard_topology. let q. assume HqR: q :e R. prove rectangle_set (open_ray_lower R q) (open_ray_uppe"
31,open_ray_rectangle_swapped_in_R2_standard_topology,134228,"LATEX VERSION: The set (q,infty) x (-infty,q) is open in the product topology on R^2.","Theorem open_ray_rectangle_swapped_in_R2_standard_topology : forall q:set, q :e R -> rectangle_set (open_ray_upper R q) (open_ray_lower R q) :e R2_standard_topology. let q. assume HqR: q :e R. prove rectangle_set (open_ray_upper R q) (open_"
31,continuous_Rle_preimage_closed,134534,"LATEX VERSION: If g,h : X -> ℝ are continuous, then {x | g(x) ≤ h(x)} is closed.","Theorem continuous_Rle_preimage_closed : forall X Tx g h:set, continuous_map X Tx R R_standard_topology g -> continuous_map X Tx R R_standard_topology h -> closed_in X Tx {x :e X | Rle (apply_fun g x) (apply_fun h x)}. let X Tx g h. assume "
31,singleton0_open_in_order_topology_well_ordered_nonempty,134607,"LATEX VERSION: In an ordinal order topology, {0} is open (either X=1 or 1∈X and (0,1) is the basic neighborhood).","Theorem singleton0_open_in_order_topology_well_ordered_nonempty : forall X:set, well_ordered_set X -> simply_ordered_set X -> 0 :e X -> {0} :e order_topology X. let X. assume Hwo: well_ordered_set X. assume Hso: simply_ordered_set X. assume"
31,separating_family_of_functions_separates_points,134661,LATEX VERSION: A separating family of functions distinguishes distinct points by some coordinate function.,"Theorem separating_family_of_functions_separates_points : forall X Tx F J x y:set, topology_on X Tx -> one_point_sets_closed X Tx -> separating_family_of_functions X Tx F J -> x :e X -> y :e X -> x <> y -> exists j:set, j :e J /\ apply_fun "
31,embedding_of_continuous,134792,"LATEX VERSION: For an embedding, the map is continuous.","Theorem embedding_of_continuous : forall X Tx Y Ty f:set, embedding_of X Tx Y Ty f -> continuous_map X Tx Y Ty f. let X Tx Y Ty f. assume H: embedding_of X Tx Y Ty f. claim HdefEmb: embedding_of X Tx Y Ty f = (continuous_map X Tx Y Ty f /\ "
31,embedding_of_homeomorphism,134811,"LATEX VERSION: For an embedding, the map is a homeomorphism onto its image (with subspace topology).","Theorem embedding_of_homeomorphism : forall X Tx Y Ty f:set, embedding_of X Tx Y Ty f -> homeomorphism X Tx (image_of f X) (subspace_topology Y Ty (image_of f X)) f. let X Tx Y Ty f. assume H: embedding_of X Tx Y Ty f. claim HdefEmb: embedd"
31,embedding_of_from_local_refinement,134831,LATEX VERSION: A continuous injection that locally refines neighborhoods yields an embedding onto its image.,"Theorem embedding_of_from_local_refinement : forall X Tx Y Ty f:set, continuous_map X Tx Y Ty f -> (forall x U:set, x :e X -> U :e Tx -> x :e U -> exists V:set, V :e Ty /\ apply_fun f x :e V /\ preimage_of X f V c= U) -> (forall x y:set, x "
31,power_real_Subq_function_space,135103,LATEX VERSION: An element of R^J is a function with domain J and codomain R.,"Theorem power_real_Subq_function_space : forall J:set, power_real J c= function_space J R. let J. let f. assume Hf: f :e power_real J. prove f :e function_space J R. set Xi := const_space_family J R R_standard_topology. apply (xm (J = Empty"
31,regular_normal_via_closure,146606,LATEX VERSION: Lemma 31.1: characterizations of regular/normal via closures and neighborhoods (assuming T1).,"Theorem regular_normal_via_closure : forall X Tx:set, topology_on X Tx -> (one_point_sets_closed X Tx -> (regular_space X Tx <-> forall x U:set, x :e X -> U :e Tx -> x :e U -> exists V:set, V :e Tx /\ x :e V /\ closure_of X Tx V c= U)) /\ ("
31,regular_space_shrink_neighborhood,147026,Helper: regular spaces admit closure-shrinking neighborhoods (used in product regularity proofs).," Theorem regular_space_shrink_neighborhood : forall X Tx x U:set, regular_space X Tx -> x :e X -> U :e Tx -> x :e U -> exists V:set, V :e Tx /\ x :e V /\ closure_of X Tx V c= U. let X Tx x U. assume Hreg: regular_space X Tx. assume HxX: x :"
31,normal_space_shrink_closed,147075,"LATEX VERSION: If X is normal and A is closed with A ⊆ U (U open), then there exists open V with A ⊆ V and closure(V) ⊆ U.","Theorem normal_space_shrink_closed : forall X Tx A U:set, normal_space X Tx -> closed_in X Tx A -> U :e Tx -> A c= U -> exists V:set, V :e Tx /\ A c= V /\ closure_of X Tx V c= U. let X Tx A U. assume Hnorm: normal_space X Tx. assume HAcl: c"
31,normal_space_shrink_closed_cover2,147125,"LATEX VERSION: If X is normal, one can shrink A minus V to an open set U0 with closure(U0) ⊆ U and A minus U0 ⊆ V, given A ⊆ U ∪ V.","Theorem normal_space_shrink_closed_cover2 : forall X Tx A U V:set, normal_space X Tx -> closed_in X Tx A -> U :e Tx -> V :e Tx -> A c= U :\/: V -> exists U0:set, U0 :e Tx /\ (A :\: V) c= U0 /\ closure_of X Tx U0 c= U /\ (A :\: U0) c= V. let"
31,product_topology_regular,147251,"LATEX VERSION: The product of regular spaces is regular (Theorem 31.2, product clause).","Theorem product_topology_regular : forall X Tx Y Ty:set, regular_space X Tx -> regular_space Y Ty -> regular_space (setprod X Y) (product_topology X Tx Y Ty). let X Tx Y Ty. assume HregX: regular_space X Tx. assume HregY: regular_space Y Ty"
31,product_space_points_differ_coord,147471,Helper: distinct points in a product differ in some coordinate.," Theorem product_space_points_differ_coord : forall I Xi x1 x2:set, x1 :e product_space I Xi -> x2 :e product_space I Xi -> x1 <> x2 -> exists i:set, i :e I /\ apply_fun x1 i <> apply_fun x2 i. let I Xi x1 x2. assume Hx1: x1 :e product_spac"
31,closure_of_product_cylinder_sub,147645,"LATEX VERSION: In a product space, the closure of a cylinder set is contained in the cylinder over the closure of the coordinate set.","Theorem closure_of_product_cylinder_sub : forall I Xi i V U:set, I <> Empty -> (forall j:set, j :e I -> topology_on (space_family_set Xi j) (space_family_topology Xi j)) -> i :e I -> V :e space_family_topology Xi i -> U :e space_family_topo"
31,product_topology_full_Hausdorff_axiom,147787,LATEX VERSION: Hausdorff/regular properties preserved under subspaces and products (with factorwise assumptions).,"Theorem product_topology_full_Hausdorff_axiom : forall I Xi:set, Hausdorff_spaces_family I Xi -> Hausdorff_space (product_space I Xi) (product_topology_full I Xi). let I Xi. assume HHfam: Hausdorff_spaces_family I Xi. prove Hausdorff_space "
31,product_topology_full_regular_axiom,148005,LATEX VERSION: Hausdorff/regular properties preserved under subspaces and products (with factorwise assumptions).,"Theorem product_topology_full_regular_axiom : forall I Xi:set, regular_spaces_family I Xi -> regular_space (product_space I Xi) (product_topology_full I Xi). let I Xi. assume Hrfam: regular_spaces_family I Xi. prove regular_space (product_s"
31,separation_axioms_subspace_product,148897,LATEX VERSION: Separation axioms such as Hausdorff and regularity are inherited by subspaces and preserved by products under suitable hypoth,"Theorem separation_axioms_subspace_product : forall X Tx:set, topology_on X Tx -> (forall Y:set, Y c= X -> Hausdorff_space X Tx -> Hausdorff_space Y (subspace_topology X Tx Y)) /\ (forall I Xi:set, Hausdorff_spaces_family I Xi -> Hausdorff_"
31,RK_not_regular_axiom,149314,LATEX VERSION: The K topology on the real line is not regular.,"Theorem RK_not_regular_axiom : ~ regular_space R_K R_K_topology. prove ~ regular_space R_K R_K_topology. assume Hreg: regular_space R_K R_K_topology. prove False. claim HregSep: forall x:set, x :e R_K -> forall F:set, closed_in R_K R_K_topo"
31,RK_Hausdorff_not_regular,149636,LATEX VERSION: The K topology on the real line is Hausdorff but not regular.,Theorem RK_Hausdorff_not_regular : Hausdorff_space R_K R_K_topology /\ ~ regular_space R_K R_K_topology. prove Hausdorff_space R_K R_K_topology /\ ~ regular_space R_K R_K_topology. apply andI. - claim HRKeq: R_K = R. { reflexivity. } rewrit
31,Sorgenfrey_line_regular,149653,LATEX VERSION: The Sorgenfrey line is regular (points and closed sets separated by disjoint half open intervals).,"Theorem Sorgenfrey_line_regular : regular_space Sorgenfrey_line Sorgenfrey_topology. prove regular_space Sorgenfrey_line Sorgenfrey_topology. prove one_point_sets_closed Sorgenfrey_line Sorgenfrey_topology /\ forall x:set, x :e Sorgenfrey_l"
31,finite_union_closed_in,155453,LATEX VERSION: A finite union of closed sets is closed.,"Theorem finite_union_closed_in : forall X Tx F:set, topology_on X Tx -> finite F -> (forall C:set, C :e F -> closed_in X Tx C) -> closed_in X Tx (Union F). let X Tx F. assume HTx: topology_on X Tx. assume HFfin: finite F. assume Hall: foral"
31,euclidean_space_regular,297170,"LATEX VERSION: For any m, R^m with the product topology is regular.","Theorem euclidean_space_regular : forall m:set, regular_space (euclidean_space m) (euclidean_topology m). let m. prove regular_space (euclidean_space m) (euclidean_topology m). claim HRtop: topology_on R R_standard_topology. { exact R_stand"
31,euclidean_open_has_closure_sub_neighborhood,297216,"LATEX VERSION: If V is open in R^m and y is in V, there exists W open with y in W and closure(W) contained in V.","Theorem euclidean_open_has_closure_sub_neighborhood : forall m V y:set, m :e omega -> V c= (euclidean_space m) -> open_in (euclidean_space m) (euclidean_topology m) V -> y :e V -> exists W:set, W :e (euclidean_topology m) /\ y :e W /\ closu"
31,euclidean_space_completely_regular,297237,"LATEX VERSION: For any m, R^m with the product topology is completely regular.","Theorem euclidean_space_completely_regular : forall m:set, completely_regular_space (euclidean_space m) (euclidean_topology m). let m. prove completely_regular_space (euclidean_space m) (euclidean_topology m). claim HRtop: topology_on R R_s"
31,euclidean_open_has_compact_closure_neighborhood,297264,"LATEX VERSION: If V is open in R^m and y is in V, there exists W open with y in W, closure(W) contained in V, and closure(W) compact.","Theorem euclidean_open_has_compact_closure_neighborhood : forall m V y:set, m :e omega -> V c= (euclidean_space m) -> open_in (euclidean_space m) (euclidean_topology m) V -> y :e V -> exists W:set, W :e (euclidean_topology m) /\ y :e W /\ c"
31,closure_of_compact_subspace_compact,297292,"LATEX VERSION: In a Hausdorff space, compact subspaces are closed, hence their closure equals themselves and is compact.","Theorem closure_of_compact_subspace_compact : forall X Tx A:set, Hausdorff_space X Tx -> A c= X -> compact_space A (subspace_topology X Tx A) -> compact_space (closure_of X Tx A) (subspace_topology X Tx (closure_of X Tx A)). let X Tx A. ass"
31,compact_closure_monotone,297313,LATEX VERSION: If A c= B then cl(A) c= cl(B); hence compactness of cl(B) implies compactness of cl(A).,"Theorem compact_closure_monotone : forall X Tx A B:set, topology_on X Tx -> A c= B -> B c= X -> compact_space (closure_of X Tx B) (subspace_topology X Tx (closure_of X Tx B)) -> compact_space (closure_of X Tx A) (subspace_topology X Tx (clo"
31,ex31_1_regular_disjoint_closure_neighborhoods,336969,"LATEX VERSION: If X is regular, every pair of points have neighborhoods whose closures are disjoint.","Theorem ex31_1_regular_disjoint_closure_neighborhoods : forall X Tx x y:set, regular_space X Tx -> x :e X -> y :e X -> x <> y -> exists U V:set, open_in X Tx U /\ open_in X Tx V /\ x :e U /\ y :e V /\ closure_of X Tx U :/\: closure_of X Tx "
31,ex31_2_normal_disjoint_closure_neighborhoods,337171,"LATEX VERSION: If X is normal, every pair of disjoint closed sets have neighborhoods whose closures are disjoint.","Theorem ex31_2_normal_disjoint_closure_neighborhoods : forall X Tx A B:set, normal_space X Tx -> closed_in X Tx A -> closed_in X Tx B -> A :/\: B = Empty -> exists U V:set, open_in X Tx U /\ open_in X Tx V /\ A c= U /\ B c= V /\ closure_of "
31,open_in_order_topology_setprod_2_omega_if_not_10,337418,"LATEX VERSION: in order topology on 2 times omega every subset not containing (1,0) is open","Theorem open_in_order_topology_setprod_2_omega_if_not_10 : forall A:set, A c= setprod 2 omega -> (1,0) /:e A -> A :e order_topology (setprod 2 omega). let A. assume HAsubX: A c= setprod 2 omega. assume Hnot10: (1,0) /:e A. set X := setprod "
31,regular_space_order_topology_setprod_2_omega,337483,LATEX VERSION: order topology on 2 times omega is regular,Theorem regular_space_order_topology_setprod_2_omega : regular_space (setprod 2 omega) (order_topology (setprod 2 omega)). set X := setprod 2 omega. set Tx := order_topology X. claim Hso: simply_ordered_set X. { exact simply_ordered_set_set
31,order_topology_regular_sep,337583,LATEX VERSION: in an order topology points and closed sets can be separated by disjoint open sets,"Theorem order_topology_regular_sep : forall X x F:set, simply_ordered_set X -> x :e X -> closed_in X (order_topology X) F -> x /:e F -> exists U V:set, U :e order_topology X /\ V :e order_topology X /\ x :e U /\ F c= V /\ U :/\: V = Empty. "
31,ex31_3_order_topology_regular,338099,LATEX VERSION: If X is simply ordered then the order topology on X is regular,"Theorem ex31_3_order_topology_regular : forall X:set, simply_ordered_set X -> regular_space X (order_topology X). let X. assume Hso: simply_ordered_set X. prove regular_space X (order_topology X). prove one_point_sets_closed X (order_topolo"
31,ex31_4_comparison_topologies_separation,338125,"LATEX VERSION: Let X have two topologies T and T', with T' ⊃ T. Compare separation properties.","Theorem ex31_4_comparison_topologies_separation : forall X Tx Tx':set, topology_on X Tx -> topology_on X Tx' -> Tx c= Tx' -> ((Hausdorff_space X Tx -> Hausdorff_space X Tx') /\ (regular_space X Tx -> Hausdorff_space X Tx') /\ (normal_space "
31,ex31_5_equalizer_closed_in_Hausdorff,338373,"LATEX VERSION: Let f,g: X → Y be continuous, Y Hausdorff. Then {x | f(x) = g(x)} is closed in X.","Theorem ex31_5_equalizer_closed_in_Hausdorff : forall X Tx Y Ty f g:set, continuous_map X Tx Y Ty f -> continuous_map X Tx Y Ty g -> Hausdorff_space Y Ty -> closed_in X Tx {x :e X | apply_fun f x = apply_fun g x}. let X Tx Y Ty f g. assume "
31,ex31_6_closed_map_preserves_normal,338471,LATEX VERSION: A closed map takes closed sets to closed sets (by image).,"Theorem ex31_6_closed_map_preserves_normal : forall X Tx Y Ty p:set, normal_space X Tx -> continuous_map X Tx Y Ty p -> closed_map X Tx Y Ty p -> (forall y:set, y :e Y -> exists x:set, x :e X /\ apply_fun p x = y) -> normal_space Y Ty. let "
31,ex31_7_perfect_map_properties,338740,"LATEX VERSION: If p is a perfect map then Hausdorff, regular, locally compact, second countable transfer from X to Y","Theorem ex31_7_perfect_map_properties : forall X Tx Y Ty p:set, perfect_map X Tx Y Ty p -> (Hausdorff_space X Tx -> Hausdorff_space Y Ty) /\ (regular_space X Tx -> regular_space Y Ty) /\ (locally_compact X Tx -> locally_compact Y Ty) /\ (se"
31,ex31_8_orbit_space_properties,338749,"LATEX VERSION: Let G be compact topological group, α action of G on X. Orbit space X/G retains Hausdorff, regular, normal, locally compact, ","Theorem ex31_8_orbit_space_properties : forall G Tg X Tx alpha:set, topological_group G Tg -> compact_space G Tg -> (Hausdorff_space X Tx -> exists XG TxG:set, Hausdorff_space XG TxG) /\ (regular_space X Tx -> exists XG TxG:set, regular_spa"
32,order_topology_local_basis_elem,156462,"LATEX VERSION: If U is open in the order topology and y∈U, then y lies in some basis element b⊆U."," Theorem order_topology_local_basis_elem : forall X U y:set, simply_ordered_set X -> U :e order_topology X -> y :e U -> exists b :e order_topology_basis X, y :e b /\ b c= U. let X U y. assume Hso: simply_ordered_set X. assume HU: U :e order"
32,well_ordered_sets_normal_case_nonzero,156503,"LATEX VERSION: Separate A and B by choosing local right-closed neighborhoods (x,a] inside UB and then assembling disjoint open unions."," Theorem well_ordered_sets_normal_case_nonzero : forall X A B UB VA:set, well_ordered_set X -> simply_ordered_set X -> topology_on X (order_topology X) -> closed_in X (order_topology X) A -> closed_in X (order_topology X) B -> A :/\: B = Em"
32,well_ordered_sets_normal_case_0_in_A,157025,"LATEX VERSION: If 0 is in one closed set, separate it off using a clopen singleton neighborhood."," Theorem well_ordered_sets_normal_case_0_in_A : forall X A B:set, well_ordered_set X -> simply_ordered_set X -> closed_in X (order_topology X) A -> closed_in X (order_topology X) B -> A :/\: B = Empty -> A <> Empty -> B <> Empty -> 0 :e A -"
32,well_ordered_sets_normal_case_0_in_B,157305,LATEX VERSION: Symmetric to the 0-in-A case.," Theorem well_ordered_sets_normal_case_0_in_B : forall X A B:set, well_ordered_set X -> simply_ordered_set X -> closed_in X (order_topology X) A -> closed_in X (order_topology X) B -> A :/\: B = Empty -> A <> Empty -> B <> Empty -> 0 :e B -"
32,well_ordered_sets_normal,157578,LATEX VERSION: Symmetric to the 0-in-A case.," Theorem well_ordered_sets_normal : forall X:set, well_ordered_set X -> simply_ordered_set X -> normal_space X (order_topology X). let X. assume Hwo: well_ordered_set X. assume Hso: simply_ordered_set X. prove normal_space X (order_topology"
32,compact_Hausdorff_normal,159124,LATEX VERSION: Compact Hausdorff ⇒ normal (Theorem 32.3).,"Theorem compact_Hausdorff_normal : forall X Tx:set, compact_space X Tx -> Hausdorff_space X Tx -> normal_space X Tx. let X Tx. assume Hcomp: compact_space X Tx. assume HH: Hausdorff_space X Tx. prove normal_space X Tx. claim HTx: topology_o"
32,Stone_ex32_9_const1_in_P1,159517,LATEX VERSION: The constant function 1 is in P1 because outside the fiber over 1 there are no points.,"Theorem Stone_ex32_9_const1_in_P1 : forall J:set, graph J (fun _ : set => 1) :e Stone_ex32_9_Pn J 1. let J. set x1 := graph J (fun _ : set => 1). claim Hx1Y: x1 :e Stone_ex32_9_space J. { set Xi0 := Stone_ex32_9_family J. claim HYdef: Stone"
32,Stone_ex32_9_const2_in_P2,159576,LATEX VERSION: The constant function 2 is in P2 because outside the fiber over 2 there are no points.,"Theorem Stone_ex32_9_const2_in_P2 : forall J:set, graph J (fun _ : set => 2) :e Stone_ex32_9_Pn J 2. let J. set x2 := graph J (fun _ : set => 2). claim Hx2Y: x2 :e Stone_ex32_9_space J. { set Xi0 := Stone_ex32_9_family J. claim HYdef: Stone"
32,Stone_ex32_9_Pn_complement_countable,159963,"LATEX VERSION: If x∈P_n, then J\\x^{-1}(n) is countable because x is injective there into Zplus.","Theorem Stone_ex32_9_Pn_complement_countable : forall J n x:set, x :e Stone_ex32_9_Pn J n -> countable_set (J :\: Stone_ex32_9_fiber J x n). let J n x. assume HxPn: x :e Stone_ex32_9_Pn J n. set S := (J :\: Stone_ex32_9_fiber J x n). prove "
32,Stone_ex32_9_U_open_stub,160381,now use HIntZ to force equality with n,"Theorem Stone_ex32_9_U_open_stub : forall J x B:set, uncountable_set J -> x :e Stone_ex32_9_space J -> finite B -> B c= J -> Stone_ex32_9_U J x B :e Stone_ex32_9_topology J. let J x B. assume HJ: uncountable_set J. assume Hx: x :e Stone_ex3"
32,Stone_ex32_9_fixcoord_value_open,160506,"LATEX VERSION: In the product/subspace topology on X=(Zplus)^J, the set of points with a fixed coordinate value is open.","Theorem Stone_ex32_9_fixcoord_value_open : forall J i m:set, uncountable_set J -> i :e J -> m :e Zplus -> {y :e Stone_ex32_9_space J | apply_fun y i = m} :e Stone_ex32_9_topology J. let J i m. assume HJ: uncountable_set J. assume HiJ: i :e "
32,Stone_ex32_9_two_coords_value_open,160561,LATEX VERSION: Intersections of finitely many coordinate-fixing open sets are open in the product/subspace topology.,"Theorem Stone_ex32_9_two_coords_value_open : forall J i j m:set, uncountable_set J -> i :e J -> j :e J -> m :e Zplus -> {y :e Stone_ex32_9_space J | apply_fun y i = m /\ apply_fun y j = m} :e Stone_ex32_9_topology J. let J i j m. assume HJ:"
32,Stone_ex32_9_Pn_closed,160649,LATEX VERSION: Stone shows P_n is closed by writing its complement as a union of basic open sets witnessing non-injectivity.,"Theorem Stone_ex32_9_Pn_closed : forall J n:set, uncountable_set J -> closed_in (Stone_ex32_9_space J) (Stone_ex32_9_topology J) (Stone_ex32_9_Pn J n). let J n. assume HJ: uncountable_set J. set Y := Stone_ex32_9_space J. set Ty := Stone_ex"
32,Stone_ex32_9_U_local_basis,161336,"LATEX VERSION: In X=(Zplus)^J with the induced subspace topology from R^J, every open neighborhood of x contains some basic set U(x,B) where","Theorem Stone_ex32_9_U_local_basis : forall J:set, uncountable_set J -> forall U x:set, U :e Stone_ex32_9_topology J -> x :e U -> exists B:set, finite B /\ B c= J /\ Stone_ex32_9_U J x B c= U. let J. assume HJ: uncountable_set J. let U x. a"
32,Stone_ex32_9_extend_finite_by_fresh_point,161568,"LATEX VERSION: If J is uncountable and B is finite, then there exists α∈J\\B; hence B∪{α} is a finite superset of B still contained in J.","Theorem Stone_ex32_9_extend_finite_by_fresh_point : forall J B:set, uncountable_set J -> finite B -> B c= J -> exists B2:set, finite B2 /\ B c= B2 /\ B2 c= J /\ exists a:set, a :e B2 /\ a /:e B. let J B. assume HJ: uncountable_set J. assume"
32,Stone_ex32_9_c_base_neighborhood,161617,"LATEX VERSION: If U is open and contains P1, then the constant-1 point x0 lies in U, so some basic neighborhood U(x0,B0) with B0 finite is c","Theorem Stone_ex32_9_c_base_neighborhood : forall J U:set, uncountable_set J -> U :e Stone_ex32_9_topology J -> (Stone_ex32_9_Pn J 1) c= U -> exists B0:set, finite B0 /\ B0 c= J /\ Stone_ex32_9_U J (graph J (fun _ : set => 1)) B0 c= U /\ ex"
